quiz id,ruler height,ruler width,question id,image 1 id,image 2 id,image_chosen
206,1,4,137,4,5,2
206,1,4,154,6,8,1
206,1,4,167,8,6,2
206,1,4,160,7,6,1
206,1,4,166,8,5,2
206,1,4,163,8,2,1
206,1,4,144,5,4,1
206,1,4,124,2,6,2
206,1,4,162,8,1,2
206,1,4,152,6,5,2
206,1,4,145,5,6,1
206,1,4,142,5,2,1
206,1,4,136,4,3,1
206,1,4,114,1,3,1
206,1,4,143,5,3,1
206,1,4,116,1,5,1
206,1,4,156,7,2,1
206,1,4,164,8,3,2
206,1,4,146,5,7,2
206,1,4,120,2,1,2
206,1,4,122,2,4,2
206,1,4,117,1,6,1
206,1,4,150,6,3,1
206,1,4,147,5,8,1
206,1,4,125,2,7,2
206,1,4,141,5,1,2
206,1,4,118,1,7,2
206,1,4,126,2,8,2
209,1,4,156,7,2,1
209,1,4,123,2,5,2
209,1,4,144,5,4,1
209,1,4,155,7,1,1
209,1,4,165,8,4,2
209,1,4,120,2,1,2
209,1,4,158,7,4,2
209,1,4,159,7,5,2
209,1,4,152,6,5,2
209,1,4,129,3,4,2
209,1,4,162,8,1,2
209,1,4,130,3,5,2
209,1,4,161,7,8,1
209,1,4,164,8,3,2
209,1,4,137,4,5,1
209,1,4,113,1,2,1
209,1,4,160,7,6,1
209,1,4,143,5,3,1
209,1,4,163,8,2,1
209,1,4,153,6,7,1
209,1,4,168,8,7,2
209,1,4,149,6,2,1
209,1,4,140,4,8,1
209,1,4,154,6,8,1
209,1,4,141,5,1,1
209,1,4,148,6,1,1
209,1,4,134,4,1,2
209,1,4,151,6,4,2
209,1,4,138,4,6,2
209,1,4,131,3,6,2
209,1,4,139,4,7,1
209,1,4,119,1,8,1
209,1,4,115,1,4,2
209,1,4,122,2,4,2
209,1,4,114,1,3,1
209,1,4,126,2,8,2
209,1,4,117,1,6,2
209,1,4,150,6,3,1
209,1,4,146,5,7,2
209,1,4,167,8,6,2
209,1,4,133,3,8,1
209,1,4,121,2,3,2
209,1,4,166,8,5,2
209,1,4,127,3,1,2
209,1,4,157,7,3,1
209,1,4,132,3,7,2
209,1,4,135,4,2,1
209,1,4,116,1,5,1
209,1,4,128,3,2,1
209,1,4,125,2,7,2
209,1,4,142,5,2,1
209,1,4,147,5,8,1
209,1,4,145,5,6,2
209,1,4,118,1,7,2
209,1,4,136,4,3,1
209,1,4,124,2,6,2
208,1,6,128,3,2,1
208,1,6,146,5,7,2
208,1,6,119,1,8,1
208,1,6,138,4,6,2
208,1,6,157,7,3,1
208,1,6,129,3,4,2
208,1,6,135,4,2,1
208,1,6,151,6,4,1
208,1,6,152,6,5,2
208,1,6,168,8,7,2
208,1,6,161,7,8,1
208,1,6,142,5,2,1
208,1,6,113,1,2,1
208,1,6,148,6,1,2
208,1,6,150,6,3,1
208,1,6,123,2,5,2
208,1,6,144,5,4,1
208,1,6,132,3,7,2
208,1,6,116,1,5,2
208,1,6,167,8,6,2
208,1,6,158,7,4,1
208,1,6,131,3,6,2
208,1,6,149,6,2,1
208,1,6,136,4,3,1
208,1,6,160,7,6,1
208,1,6,153,6,7,2
208,1,6,166,8,5,2
208,1,6,130,3,5,2
208,1,6,133,3,8,1
208,1,6,141,5,1,1
208,1,6,115,1,4,1
208,1,6,139,4,7,2
208,1,6,125,2,7,2
208,1,6,143,5,3,1
208,1,6,147,5,8,1
208,1,6,163,8,2,1
208,1,6,159,7,5,1
208,1,6,124,2,6,2
208,1,6,165,8,4,2
208,1,6,134,4,1,2
208,1,6,164,8,3,2
208,1,6,118,1,7,2
208,1,6,120,2,1,2
208,1,6,145,5,6,1
208,1,6,121,2,3,2
208,1,6,140,4,8,1
208,1,6,114,1,3,1
208,1,6,137,4,5,2
208,1,6,154,6,8,1
208,1,6,162,8,1,2
208,1,6,155,7,1,1
208,1,6,117,1,6,1
208,1,6,156,7,2,1
208,1,6,126,2,8,2
208,1,6,127,3,1,2
208,1,6,122,2,4,2
210,1,3,153,6,7,2
210,1,3,163,8,2,1
210,1,3,152,6,5,2
210,1,3,151,6,4,1
210,1,3,113,1,2,1
210,1,3,130,3,5,2
210,1,3,147,5,8,1
210,1,3,146,5,7,2
210,1,3,150,6,3,1
210,1,3,148,6,1,2
210,1,3,145,5,6,1
210,1,3,121,2,3,2
210,1,3,157,7,3,1
210,1,3,120,2,1,2
210,1,3,155,7,1,1
210,1,3,122,2,4,2
210,1,3,166,8,5,2
210,1,3,128,3,2,1
210,1,3,158,7,4,1
210,1,3,134,4,1,2
210,1,3,131,3,6,2
210,1,3,127,3,1,2
210,1,3,132,3,7,2
210,1,3,129,3,4,2
210,1,3,124,2,6,2
210,1,3,143,5,3,1
210,1,3,142,5,2,1
210,1,3,117,1,6,1
210,1,3,149,6,2,1
210,1,3,164,8,3,2
210,1,3,156,7,2,1
210,1,3,165,8,4,2
210,1,3,119,1,8,1
210,1,3,125,2,7,2
210,1,3,118,1,7,2
210,1,3,114,1,3,1
210,1,3,116,1,5,1
210,1,3,141,5,1,2
210,1,3,139,4,7,2
210,1,3,160,7,6,1
210,1,3,136,4,3,1
210,1,3,167,8,6,2
210,1,3,137,4,5,2
210,1,3,161,7,8,1
210,1,3,138,4,6,2
210,1,3,154,6,8,1
210,1,3,126,2,8,2
210,1,3,123,2,5,2
210,1,3,162,8,1,2
210,1,3,168,8,7,2
210,1,3,133,3,8,1
210,1,3,115,1,4,1
210,1,3,144,5,4,1
210,1,3,159,7,5,1
210,1,3,140,4,8,1
210,1,3,135,4,2,1
211,4,1,117,1,6,1
211,4,1,127,3,1,2
211,4,1,138,4,6,2
211,4,1,133,3,8,1
211,4,1,113,1,2,1
211,4,1,165,8,4,2
211,4,1,150,6,3,1
211,4,1,139,4,7,2
211,4,1,141,5,1,1
211,4,1,128,3,2,2
211,4,1,135,4,2,1
211,4,1,152,6,5,2
211,4,1,153,6,7,2
211,4,1,142,5,2,1
211,4,1,149,6,2,1
211,4,1,132,3,7,2
211,4,1,125,2,7,2
211,4,1,163,8,2,2
211,4,1,167,8,6,2
211,4,1,166,8,5,2
211,4,1,114,1,3,1
211,4,1,158,7,4,1
211,4,1,126,2,8,1
211,4,1,115,1,4,1
211,4,1,131,3,6,2
211,4,1,147,5,8,1
211,4,1,162,8,1,2
211,4,1,164,8,3,2
211,4,1,120,2,1,2
211,4,1,146,5,7,2
211,4,1,160,7,6,1
211,4,1,154,6,8,1
211,4,1,144,5,4,1
211,4,1,140,4,8,1
211,4,1,161,7,8,1
211,4,1,118,1,7,2
211,4,1,145,5,6,1
211,4,1,121,2,3,1
211,4,1,157,7,3,1
211,4,1,143,5,3,1
211,4,1,124,2,6,2
211,4,1,155,7,1,2
211,4,1,168,8,7,2
211,4,1,129,3,4,2
211,4,1,148,6,1,2
211,4,1,134,4,1,2
211,4,1,137,4,5,2
211,4,1,122,2,4,2
211,4,1,116,1,5,1
211,4,1,119,1,8,1
211,4,1,136,4,3,1
211,4,1,130,3,5,2
211,4,1,159,7,5,1
211,4,1,151,6,4,1
211,4,1,156,7,2,1
211,4,1,123,2,5,2
212,1,4,138,4,6,2
212,1,4,118,1,7,1
212,1,4,132,3,7,2
212,1,4,129,3,4,2
212,1,4,125,2,7,2
212,1,4,116,1,5,2
212,1,4,159,7,5,2
212,1,4,136,4,3,1
212,1,4,126,2,8,2
212,1,4,131,3,6,2
212,1,4,146,5,7,1
212,1,4,162,8,1,2
212,1,4,141,5,1,1
212,1,4,113,1,2,1
212,1,4,114,1,3,1
212,1,4,123,2,5,2
212,1,4,155,7,1,1
212,1,4,120,2,1,2
212,1,4,167,8,6,2
212,1,4,154,6,8,1
212,1,4,135,4,2,1
212,1,4,150,6,3,1
212,1,4,139,4,7,1
212,1,4,153,6,7,1
212,1,4,144,5,4,1
212,1,4,160,7,6,2
212,1,4,121,2,3,2
212,1,4,134,4,1,2
212,1,4,163,8,2,1
212,1,4,145,5,6,2
212,1,4,122,2,4,2
212,1,4,156,7,2,1
212,1,4,128,3,2,1
212,1,4,115,1,4,2
212,1,4,165,8,4,2
212,1,4,127,3,1,2
212,1,4,166,8,5,2
212,1,4,152,6,5,1
212,1,4,130,3,5,2
212,1,4,119,1,8,1
212,1,4,168,8,7,2
212,1,4,147,5,8,1
212,1,4,142,5,2,1
212,1,4,133,3,8,2
212,1,4,158,7,4,1
212,1,4,124,2,6,2
212,1,4,148,6,1,1
212,1,4,164,8,3,1
212,1,4,157,7,3,1
212,1,4,140,4,8,1
212,1,4,117,1,6,2
212,1,4,137,4,5,1
212,1,4,161,7,8,1
212,1,4,143,5,3,1
212,1,4,151,6,4,1
212,1,4,149,6,2,1
215,1,4,141,5,1,2
215,1,4,168,8,7,2
215,1,4,113,1,2,1
215,1,4,159,7,5,1
215,1,4,151,6,4,1
215,1,4,120,2,1,2
215,1,4,161,7,8,1
215,1,4,130,3,5,2
215,1,4,116,1,5,1
215,1,4,157,7,3,1
215,1,4,138,4,6,2
215,1,4,121,2,3,2
215,1,4,125,2,7,2
215,1,4,162,8,1,2
215,1,4,117,1,6,1
215,1,4,139,4,7,2
215,1,4,153,6,7,2
215,1,4,156,7,2,1
215,1,4,145,5,6,1
215,1,4,165,8,4,2
215,1,4,149,6,2,1
215,1,4,119,1,8,1
215,1,4,124,2,6,2
215,1,4,143,5,3,1
215,1,4,131,3,6,2
215,1,4,160,7,6,1
215,1,4,166,8,5,2
215,1,4,167,8,6,2
215,1,4,154,6,8,1
215,1,4,142,5,2,1
215,1,4,144,5,4,1
215,1,4,128,3,2,2
215,1,4,140,4,8,1
215,1,4,118,1,7,1
215,1,4,127,3,1,2
215,1,4,132,3,7,2
215,1,4,164,8,3,2
215,1,4,163,8,2,2
215,1,4,122,2,4,2
215,1,4,147,5,8,1
215,1,4,129,3,4,2
215,1,4,136,4,3,1
215,1,4,155,7,1,2
215,1,4,150,6,3,1
215,1,4,115,1,4,1
215,1,4,126,2,8,1
215,1,4,152,6,5,2
215,1,4,137,4,5,2
215,1,4,123,2,5,2
215,1,4,158,7,4,1
215,1,4,148,6,1,2
215,1,4,146,5,7,2
215,1,4,135,4,2,1
215,1,4,114,1,3,1
215,1,4,134,4,1,2
215,1,4,133,3,8,1
216,1,3,122,2,4,2
216,1,3,131,3,6,2
216,1,3,124,2,6,2
216,1,3,157,7,3,1
216,1,3,158,7,4,1
216,1,3,135,4,2,1
216,1,3,149,6,2,1
216,1,3,145,5,6,2
216,1,3,126,2,8,1
216,1,3,139,4,7,2
216,1,3,146,5,7,2
216,1,3,159,7,5,1
216,1,3,155,7,1,1
216,1,3,117,1,6,1
216,1,3,129,3,4,2
216,1,3,118,1,7,2
216,1,3,140,4,8,1
216,1,3,114,1,3,1
216,1,3,113,1,2,1
216,1,3,130,3,5,2
216,1,3,147,5,8,1
216,1,3,137,4,5,2
216,1,3,138,4,6,2
216,1,3,120,2,1,2
216,1,3,115,1,4,1
216,1,3,153,6,7,2
216,1,3,150,6,3,1
216,1,3,125,2,7,2
216,1,3,165,8,4,2
216,1,3,119,1,8,1
216,1,3,148,6,1,2
216,1,3,167,8,6,2
216,1,3,143,5,3,1
216,1,3,161,7,8,1
216,1,3,151,6,4,2
216,1,3,121,2,3,2
216,1,3,133,3,8,1
216,1,3,163,8,2,1
216,1,3,156,7,2,1
216,1,3,152,6,5,2
216,1,3,168,8,7,2
216,1,3,164,8,3,1
216,1,3,123,2,5,2
216,1,3,154,6,8,1
216,1,3,144,5,4,1
216,1,3,134,4,1,2
216,1,3,160,7,6,1
216,1,3,127,3,1,2
216,1,3,142,5,2,1
216,1,3,166,8,5,2
216,1,3,132,3,7,2
216,1,3,141,5,1,1
216,1,3,136,4,3,1
216,1,3,162,8,1,2
216,1,3,128,3,2,1
216,1,3,116,1,5,2
219,1,3,145,5,6,1
219,1,3,135,4,2,1
219,1,3,162,8,1,2
219,1,3,140,4,8,1
219,1,3,114,1,3,1
219,1,3,132,3,7,2
219,1,3,146,5,7,1
219,1,3,137,4,5,2
219,1,3,143,5,3,1
219,1,3,142,5,2,1
219,1,3,118,1,7,2
219,1,3,155,7,1,1
219,1,3,141,5,1,1
219,1,3,149,6,2,1
219,1,3,127,3,1,2
219,1,3,161,7,8,1
219,1,3,123,2,5,2
219,1,3,138,4,6,2
219,1,3,144,5,4,1
219,1,3,113,1,2,1
219,1,3,131,3,6,2
219,1,3,168,8,7,2
219,1,3,152,6,5,2
219,1,3,163,8,2,1
219,1,3,120,2,1,2
219,1,3,160,7,6,1
219,1,3,116,1,5,2
219,1,3,130,3,5,2
219,1,3,157,7,3,1
219,1,3,122,2,4,2
219,1,3,148,6,1,2
219,1,3,115,1,4,1
219,1,3,133,3,8,1
219,1,3,156,7,2,1
219,1,3,158,7,4,1
219,1,3,165,8,4,2
219,1,3,159,7,5,2
219,1,3,128,3,2,1
219,1,3,129,3,4,2
219,1,3,117,1,6,1
219,1,3,125,2,7,2
219,1,3,150,6,3,1
219,1,3,164,8,3,2
219,1,3,121,2,3,2
219,1,3,134,4,1,2
219,1,3,119,1,8,1
219,1,3,147,5,8,1
219,1,3,154,6,8,1
219,1,3,167,8,6,2
219,1,3,136,4,3,1
219,1,3,126,2,8,2
219,1,3,151,6,4,1
219,1,3,124,2,6,2
219,1,3,166,8,5,2
219,1,3,153,6,7,2
219,1,3,139,4,7,2
220,1,4,137,4,5,2
220,1,4,136,4,3,1
220,1,4,135,4,2,1
220,1,4,155,7,1,1
220,1,4,167,8,6,2
220,1,4,161,7,8,1
220,1,4,156,7,2,1
220,1,4,128,3,2,1
220,1,4,166,8,5,2
220,1,4,162,8,1,2
220,1,4,117,1,6,1
220,1,4,118,1,7,2
220,1,4,149,6,2,1
220,1,4,146,5,7,2
220,1,4,164,8,3,2
220,1,4,151,6,4,1
220,1,4,147,5,8,1
220,1,4,134,4,1,2
220,1,4,130,3,5,2
220,1,4,120,2,1,2
220,1,4,126,2,8,1
220,1,4,119,1,8,1
220,1,4,159,7,5,1
220,1,4,141,5,1,2
220,1,4,115,1,4,1
220,1,4,124,2,6,2
220,1,4,114,1,3,1
220,1,4,160,7,6,1
220,1,4,163,8,2,1
220,1,4,131,3,6,2
220,1,4,150,6,3,1
220,1,4,165,8,4,2
220,1,4,145,5,6,1
220,1,4,153,6,7,2
220,1,4,122,2,4,2
220,1,4,113,1,2,1
220,1,4,157,7,3,1
220,1,4,127,3,1,2
220,1,4,142,5,2,1
220,1,4,152,6,5,2
220,1,4,132,3,7,2
220,1,4,168,8,7,2
220,1,4,121,2,3,2
220,1,4,125,2,7,2
220,1,4,129,3,4,2
220,1,4,148,6,1,2
220,1,4,123,2,5,2
220,1,4,140,4,8,1
220,1,4,158,7,4,1
220,1,4,133,3,8,1
220,1,4,144,5,4,1
220,1,4,116,1,5,1
220,1,4,154,6,8,1
220,1,4,139,4,7,2
220,1,4,143,5,3,1
220,1,4,138,4,6,2
221,1,3,168,8,7,2
221,1,3,131,3,6,2
221,1,3,167,8,6,2
221,1,3,139,4,7,1
221,1,3,119,1,8,1
221,1,3,148,6,1,2
221,1,3,151,6,4,1
221,1,3,149,6,2,1
221,1,3,153,6,7,2
221,1,3,116,1,5,1
221,1,3,156,7,2,1
221,1,3,157,7,3,1
221,1,3,146,5,7,2
221,1,3,150,6,3,1
221,1,3,143,5,3,1
221,1,3,133,3,8,1
221,1,3,138,4,6,2
221,1,3,140,4,8,1
221,1,3,142,5,2,1
221,1,3,129,3,4,2
221,1,3,166,8,5,2
221,1,3,130,3,5,2
221,1,3,135,4,2,1
221,1,3,141,5,1,2
221,1,3,144,5,4,1
221,1,3,145,5,6,1
221,1,3,120,2,1,2
221,1,3,154,6,8,1
221,1,3,118,1,7,2
221,1,3,155,7,1,1
221,1,3,114,1,3,1
221,1,3,124,2,6,2
221,1,3,127,3,1,2
221,1,3,136,4,3,1
221,1,3,117,1,6,1
221,1,3,160,7,6,1
221,1,3,165,8,4,2
221,1,3,152,6,5,2
221,1,3,121,2,3,2
221,1,3,158,7,4,1
221,1,3,125,2,7,2
221,1,3,113,1,2,1
221,1,3,159,7,5,1
221,1,3,126,2,8,1
221,1,3,163,8,2,2
221,1,3,122,2,4,2
221,1,3,147,5,8,1
221,1,3,123,2,5,2
221,1,3,115,1,4,1
221,1,3,137,4,5,2
221,1,3,128,3,2,2
221,1,3,134,4,1,2
221,1,3,132,3,7,2
221,1,3,162,8,1,2
221,1,3,161,7,8,1
221,1,3,164,8,3,2
222,1,4,145,5,6,1
222,1,4,142,5,2,1
222,1,4,156,7,2,1
222,1,4,120,2,1,2
222,1,4,154,6,8,1
222,1,4,161,7,8,1
222,1,4,168,8,7,2
222,1,4,114,1,3,1
222,1,4,152,6,5,2
222,1,4,133,3,8,1
222,1,4,122,2,4,2
222,1,4,126,2,8,1
222,1,4,115,1,4,1
222,1,4,135,4,2,1
222,1,4,128,3,2,2
222,1,4,165,8,4,2
222,1,4,136,4,3,1
222,1,4,124,2,6,2
222,1,4,160,7,6,1
222,1,4,140,4,8,1
222,1,4,162,8,1,2
222,1,4,166,8,5,2
222,1,4,129,3,4,2
222,1,4,147,5,8,1
222,1,4,113,1,2,1
222,1,4,121,2,3,1
222,1,4,146,5,7,2
222,1,4,167,8,6,2
222,1,4,144,5,4,1
222,1,4,143,5,3,1
222,1,4,153,6,7,2
222,1,4,157,7,3,1
222,1,4,118,1,7,1
222,1,4,127,3,1,2
222,1,4,123,2,5,2
222,1,4,130,3,5,2
222,1,4,132,3,7,2
222,1,4,131,3,6,2
222,1,4,158,7,4,1
222,1,4,116,1,5,1
222,1,4,137,4,5,2
222,1,4,139,4,7,2
222,1,4,151,6,4,1
222,1,4,138,4,6,1
222,1,4,125,2,7,2
222,1,4,155,7,1,1
222,1,4,163,8,2,2
222,1,4,141,5,1,1
222,1,4,148,6,1,2
222,1,4,150,6,3,1
222,1,4,149,6,2,1
222,1,4,159,7,5,1
222,1,4,117,1,6,1
222,1,4,119,1,8,1
222,1,4,134,4,1,2
222,1,4,164,8,3,1
226,-1,-1,130,3,5,2
226,-1,-1,147,5,8,1
226,-1,-1,136,4,3,1
226,-1,-1,158,7,4,1
226,-1,-1,166,8,5,2
226,-1,-1,127,3,1,2
226,-1,-1,146,5,7,2
226,-1,-1,145,5,6,1
226,-1,-1,149,6,2,1
226,-1,-1,119,1,8,1
226,-1,-1,133,3,8,1
226,-1,-1,123,2,5,2
226,-1,-1,117,1,6,1
226,-1,-1,115,1,4,1
226,-1,-1,113,1,2,1
226,-1,-1,134,4,1,2
226,-1,-1,124,2,6,2
226,-1,-1,129,3,4,2
226,-1,-1,151,6,4,1
226,-1,-1,150,6,3,1
226,-1,-1,167,8,6,2
226,-1,-1,142,5,2,1
226,-1,-1,154,6,8,1
226,-1,-1,157,7,3,1
226,-1,-1,138,4,6,2
226,-1,-1,153,6,7,2
226,-1,-1,132,3,7,2
226,-1,-1,144,5,4,1
226,-1,-1,143,5,3,1
226,-1,-1,122,2,4,2
226,-1,-1,161,7,8,1
226,-1,-1,165,8,4,2
226,-1,-1,140,4,8,1
226,-1,-1,120,2,1,2
226,-1,-1,163,8,2,1
226,-1,-1,152,6,5,2
226,-1,-1,125,2,7,2
226,-1,-1,164,8,3,1
226,-1,-1,118,1,7,2
226,-1,-1,135,4,2,1
226,-1,-1,116,1,5,1
226,-1,-1,114,1,3,1
226,-1,-1,159,7,5,1
226,-1,-1,160,7,6,1
226,-1,-1,156,7,2,1
226,-1,-1,139,4,7,2
226,-1,-1,155,7,1,1
226,-1,-1,168,8,7,2
226,-1,-1,148,6,1,2
226,-1,-1,126,2,8,1
226,-1,-1,141,5,1,2
226,-1,-1,131,3,6,2
226,-1,-1,128,3,2,1
226,-1,-1,137,4,5,2
226,-1,-1,162,8,1,2
226,-1,-1,121,2,3,1
231,1,4,123,2,5,2
231,1,4,129,3,4,2
231,1,4,147,5,8,1
231,1,4,167,8,6,2
231,1,4,113,1,2,1
231,1,4,135,4,2,1
231,1,4,162,8,1,2
231,1,4,165,8,4,2
231,1,4,168,8,7,2
231,1,4,120,2,1,2
231,1,4,159,7,5,1
231,1,4,127,3,1,2
231,1,4,156,7,2,1
231,1,4,125,2,7,2
231,1,4,145,5,6,2
231,1,4,118,1,7,1
231,1,4,124,2,6,2
231,1,4,138,4,6,1
231,1,4,122,2,4,2
231,1,4,163,8,2,1
231,1,4,134,4,1,1
231,1,4,137,4,5,1
231,1,4,130,3,5,2
231,1,4,158,7,4,1
231,1,4,154,6,8,1
231,1,4,126,2,8,2
231,1,4,119,1,8,1
231,1,4,140,4,8,1
231,1,4,153,6,7,2
231,1,4,115,1,4,1
231,1,4,133,3,8,2
231,1,4,161,7,8,1
231,1,4,139,4,7,2
231,1,4,155,7,1,2
231,1,4,149,6,2,1
231,1,4,131,3,6,2
231,1,4,132,3,7,2
231,1,4,141,5,1,2
231,1,4,166,8,5,2
231,1,4,150,6,3,1
231,1,4,114,1,3,1
231,1,4,136,4,3,1
231,1,4,146,5,7,2
231,1,4,121,2,3,2
231,1,4,157,7,3,1
231,1,4,144,5,4,2
231,1,4,116,1,5,1
231,1,4,152,6,5,2
231,1,4,148,6,1,2
231,1,4,128,3,2,1
231,1,4,143,5,3,1
231,1,4,117,1,6,1
231,1,4,142,5,2,1
231,1,4,164,8,3,1
231,1,4,151,6,4,1
231,1,4,160,7,6,1
232,1,4,157,7,3,1
232,1,4,125,2,7,2
232,1,4,114,1,3,1
232,1,4,129,3,4,2
232,1,4,155,7,1,2
232,1,4,145,5,6,1
232,1,4,139,4,7,2
232,1,4,141,5,1,2
232,1,4,119,1,8,1
232,1,4,122,2,4,2
232,1,4,165,8,4,2
232,1,4,168,8,7,2
232,1,4,127,3,1,2
232,1,4,161,7,8,1
232,1,4,142,5,2,1
232,1,4,154,6,8,1
232,1,4,134,4,1,2
232,1,4,133,3,8,2
232,1,4,130,3,5,2
232,1,4,148,6,1,2
232,1,4,150,6,3,1
232,1,4,138,4,6,2
232,1,4,146,5,7,2
232,1,4,153,6,7,2
232,1,4,126,2,8,2
232,1,4,132,3,7,2
232,1,4,135,4,2,1
232,1,4,123,2,5,2
232,1,4,140,4,8,1
232,1,4,117,1,6,1
232,1,4,121,2,3,2
232,1,4,115,1,4,1
232,1,4,167,8,6,2
232,1,4,113,1,2,1
232,1,4,116,1,5,1
232,1,4,136,4,3,1
232,1,4,156,7,2,1
232,1,4,137,4,5,2
232,1,4,152,6,5,2
232,1,4,149,6,2,1
232,1,4,131,3,6,2
232,1,4,147,5,8,1
232,1,4,118,1,7,1
232,1,4,144,5,4,1
232,1,4,164,8,3,2
232,1,4,160,7,6,1
232,1,4,120,2,1,2
232,1,4,166,8,5,2
232,1,4,124,2,6,2
232,1,4,143,5,3,1
232,1,4,163,8,2,1
232,1,4,159,7,5,1
232,1,4,162,8,1,2
232,1,4,128,3,2,1
232,1,4,158,7,4,1
232,1,4,151,6,4,2
236,3,4,114,1,3,1
236,3,4,142,5,2,1
236,3,4,145,5,6,1
236,3,4,165,8,4,2
236,3,4,148,6,1,2
236,3,4,124,2,6,2
236,3,4,163,8,2,2
236,3,4,137,4,5,1
236,3,4,129,3,4,2
236,3,4,115,1,4,1
236,3,4,144,5,4,1
236,3,4,154,6,8,1
236,3,4,156,7,2,1
236,3,4,157,7,3,1
236,3,4,143,5,3,1
236,3,4,162,8,1,2
236,3,4,131,3,6,2
236,3,4,141,5,1,2
236,3,4,113,1,2,1
236,3,4,130,3,5,2
236,3,4,166,8,5,2
236,3,4,123,2,5,2
236,3,4,149,6,2,1
236,3,4,125,2,7,2
236,3,4,152,6,5,2
236,3,4,118,1,7,1
236,3,4,158,7,4,1
236,3,4,132,3,7,2
236,3,4,151,6,4,2
236,3,4,135,4,2,1
236,3,4,167,8,6,2
236,3,4,122,2,4,1
236,3,4,127,3,1,2
236,3,4,139,4,7,2
236,3,4,147,5,8,1
236,3,4,116,1,5,2
236,3,4,164,8,3,2
236,3,4,133,3,8,1
236,3,4,153,6,7,2
236,3,4,150,6,3,1
236,3,4,146,5,7,2
236,3,4,168,8,7,2
236,3,4,126,2,8,1
236,3,4,161,7,8,1
236,3,4,128,3,2,2
236,3,4,138,4,6,2
236,3,4,140,4,8,1
236,3,4,121,2,3,2
236,3,4,159,7,5,1
236,3,4,160,7,6,1
236,3,4,119,1,8,1
236,3,4,120,2,1,2
236,3,4,117,1,6,1
236,3,4,134,4,1,2
236,3,4,136,4,3,1
236,3,4,155,7,1,2
235,1,5,149,6,2,1
235,1,5,157,7,3,1
235,1,5,166,8,5,1
235,1,5,115,1,4,1
235,1,5,146,5,7,1
235,1,5,131,3,6,1
235,1,5,158,7,4,1
235,1,5,127,3,1,2
235,1,5,160,7,6,1
235,1,5,138,4,6,2
235,1,5,133,3,8,2
235,1,5,139,4,7,2
235,1,5,148,6,1,2
235,1,5,113,1,2,1
235,1,5,161,7,8,1
235,1,5,130,3,5,2
235,1,5,168,8,7,2
235,1,5,152,6,5,2
235,1,5,142,5,2,1
235,1,5,135,4,2,1
235,1,5,163,8,2,1
235,1,5,156,7,2,1
235,1,5,150,6,3,1
235,1,5,164,8,3,1
235,1,5,129,3,4,2
235,1,5,140,4,8,1
235,1,5,159,7,5,1
235,1,5,123,2,5,2
235,1,5,136,4,3,1
235,1,5,143,5,3,1
235,1,5,137,4,5,1
235,1,5,114,1,3,1
235,1,5,126,2,8,2
235,1,5,145,5,6,1
235,1,5,155,7,1,1
235,1,5,122,2,4,2
235,1,5,144,5,4,1
235,1,5,124,2,6,2
235,1,5,132,3,7,2
235,1,5,147,5,8,1
235,1,5,141,5,1,2
235,1,5,134,4,1,2
235,1,5,162,8,1,2
235,1,5,116,1,5,1
235,1,5,165,8,4,2
235,1,5,117,1,6,1
235,1,5,121,2,3,2
235,1,5,151,6,4,1
235,1,5,154,6,8,1
235,1,5,167,8,6,2
235,1,5,118,1,7,2
235,1,5,125,2,7,2
235,1,5,119,1,8,1
235,1,5,120,2,1,2
235,1,5,128,3,2,1
235,1,5,153,6,7,2
237,1,6,126,2,8,2
237,1,6,155,7,1,1
237,1,6,119,1,8,1
237,1,6,131,3,6,2
237,1,6,144,5,4,1
237,1,6,117,1,6,1
237,1,6,124,2,6,2
237,1,6,163,8,2,1
237,1,6,168,8,7,2
237,1,6,133,3,8,1
237,1,6,154,6,8,1
237,1,6,142,5,2,1
237,1,6,123,2,5,2
237,1,6,114,1,3,1
237,1,6,115,1,4,1
237,1,6,134,4,1,2
237,1,6,166,8,5,2
237,1,6,137,4,5,2
237,1,6,159,7,5,1
237,1,6,158,7,4,1
237,1,6,122,2,4,2
237,1,6,143,5,3,1
237,1,6,120,2,1,2
237,1,6,149,6,2,1
237,1,6,129,3,4,2
237,1,6,145,5,6,1
237,1,6,128,3,2,1
237,1,6,167,8,6,2
237,1,6,121,2,3,2
237,1,6,132,3,7,2
237,1,6,127,3,1,2
237,1,6,162,8,1,2
237,1,6,160,7,6,1
237,1,6,146,5,7,2
237,1,6,116,1,5,1
237,1,6,153,6,7,2
237,1,6,130,3,5,2
237,1,6,113,1,2,1
237,1,6,165,8,4,2
237,1,6,118,1,7,2
237,1,6,147,5,8,1
237,1,6,157,7,3,1
237,1,6,140,4,8,1
237,1,6,156,7,2,1
237,1,6,136,4,3,1
237,1,6,161,7,8,1
237,1,6,125,2,7,2
237,1,6,141,5,1,2
237,1,6,148,6,1,2
237,1,6,152,6,5,2
237,1,6,139,4,7,2
237,1,6,135,4,2,1
237,1,6,138,4,6,2
237,1,6,151,6,4,1
237,1,6,164,8,3,1
237,1,6,150,6,3,1
238,-1,-1,130,3,5,2
238,-1,-1,153,6,7,2
238,-1,-1,139,4,7,2
238,-1,-1,142,5,2,1
238,-1,-1,131,3,6,2
238,-1,-1,161,7,8,1
238,-1,-1,118,1,7,1
238,-1,-1,120,2,1,2
